-582.953	-400.526	821
-581.175	-400.526	821
-579.397	-400.526	821
-577.62	-400.526	821
-575.842	-400.526	821
-576.861	-402.477	825
-575.074	-402.477	825
-575.373	-403.941	828
-573.58	-403.941	828
-571.787	-403.941	828
-574.124	-406.868	834
-572.318	-406.868	834
-575.301	-410.283	841
-572.116	-409.307	839
-574.377	-412.234	845
-572.548	-412.234	845
-570.718	-412.234	845
-574.274	-416.137	853
-572.427	-416.137	853
-575.931	-420.04	861
-574.067	-420.04	861
-572.202	-420.04	861
-575.637	-423.943	869
-573.755	-423.943	869
-575.822	-426.87	875
-573.927	-426.87	875
-575.955	-429.797	881
-574.047	-429.797	881
-572.14	-429.797	881
-573.468	-432.236	886
-571.549	-432.236	886
-573.488	-435.163	892
-571.557	-435.163	892
-579.204	-442.481	907
-577.24	-442.481	907
-575.276	-442.481	907
-585.322	-451.75	926
-583.317	-451.75	926
-584.45	-454.189	931
-582.434	-454.189	931
-581.665	-455.165	933
-579.645	-455.165	933
-577.625	-455.165	933
-576.838	-456.141	935
-574.813	-456.141	935
-572.789	-456.141	935
-570.764	-456.141	935
-568.131	-455.653	934
-566.109	-455.653	934
-564.086	-455.653	934
-562.064	-455.653	934
-560.041	-455.653	934
-559.811	-457.117	937
-558.377	-457.604	938
-559.312	-460.044	943
-557.27	-460.044	943
-579.397	-398.747	821
-577.62	-398.747	821
-575.842	-398.747	821
-576.861	-400.69	825
-575.074	-400.69	825
-575.373	-402.147	828
-573.58	-402.147	828
-571.787	-402.147	828
-574.124	-405.061	834
-572.318	-405.061	834
-575.301	-408.461	841
-573.48	-408.461	841
-571.658	-408.461	841
-573.903	-411.375	847
-572.069	-411.375	847
-574.947	-414.775	854
-573.098	-414.775	854
-575.931	-418.174	861
-574.067	-418.174	861
-572.202	-418.174	861
-574.975	-421.574	868
-573.755	-422.06	869
-575.822	-424.974	875
-573.927	-424.974	875
-575.955	-427.888	881
-574.047	-427.888	881
-572.14	-427.888	881
-573.468	-430.316	886
-571.549	-430.316	886
-573.488	-433.231	892
-571.557	-433.231	892
-575.373	-437.602	901
-573.422	-437.602	901
-571.471	-437.602	901
-581.529	-446.83	920
-579.537	-446.83	920
-584.45	-452.172	931
-582.434	-452.172	931
-581.665	-453.144	933
-579.645	-453.144	933
-577.625	-453.144	933
-576.838	-454.115	935
-574.813	-454.115	935
-572.789	-454.115	935
-570.764	-454.115	935
-568.131	-453.629	934
-566.109	-453.629	934
-564.086	-453.629	934
-562.064	-453.629	934
-560.041	-453.629	934
-559.811	-455.086	937
-557.782	-455.086	937
-558.125	-457.029	941
-556.088	-457.029	941
-555.816	-458.486	944
-553.772	-458.486	944
-551.728	-458.486	944
-556.089	-463.829	955
-554.021	-463.829	955
-578.429	-403.737	835
-576.621	-403.737	835
-574.813	-403.737	835
-573.004	-403.737	835
-575.301	-406.638	841
-573.48	-406.638	841
-571.658	-406.638	841
-573.903	-409.539	847
-572.069	-409.539	847
-574.947	-412.924	854
-573.098	-412.924	854
-575.931	-416.309	861
-574.067	-416.309	861
-572.202	-416.309	861
-574.975	-419.693	868
-573.095	-419.693	868
-574.506	-422.111	873
-572.615	-422.111	873
-570.725	-422.111	873
-572.092	-424.529	878
-570.191	-424.529	878
-571.526	-426.946	883
-569.614	-426.946	883
-573.488	-431.298	892
-571.557	-431.298	892
-569.625	-431.298	892
-573.422	-435.649	901
-571.471	-435.649	901
-581.529	-444.836	920
-579.537	-444.836	920
-584.45	-450.155	931
-582.434	-450.155	931
-580.418	-450.155	931
-579.645	-451.122	933
-577.625	-451.122	933
-576.838	-452.089	935
-574.813	-452.089	935
-572.176	-451.605	934
-570.154	-451.605	934
-568.131	-451.605	934
-566.109	-451.605	934
-564.086	-451.605	934
-562.665	-452.089	935
-560.041	-451.605	934
-559.811	-453.056	937
-557.782	-453.056	937
-558.125	-454.99	941
-556.088	-454.99	941
-554.05	-454.99	941
-553.772	-456.441	944
-551.728	-456.441	944
-556.089	-461.759	955
-554.021	-461.759	955
-578.429	-401.928	835
-576.621	-401.928	835
-574.813	-401.928	835
-573.004	-401.928	835
-576.669	-405.779	843
-574.843	-405.779	843
-573.018	-405.779	843
-575.258	-408.667	849
-573.419	-408.667	849
-576.294	-412.036	856
-574.44	-412.036	856
-572.586	-412.036	856
-574.733	-414.924	862
-572.202	-414.443	861
-574.975	-417.813	868
-573.095	-417.813	868
-574.506	-420.219	873
-572.615	-420.219	873
-570.725	-420.219	873
-572.092	-422.626	878
-570.191	-422.626	878
-571.526	-425.033	883
-569.614	-425.033	883
-572.203	-428.402	890
-570.275	-428.402	890
-568.348	-428.402	890
-572.785	-433.216	900
-570.836	-433.216	900
-572.68	-436.104	906
-570.718	-436.104	906
-580.056	-444.768	924
-578.055	-444.768	924
-580.418	-448.138	931
-579.645	-449.1	933
-577.625	-449.1	933
-576.838	-450.063	935
-574.813	-450.063	935
-572.176	-449.582	934
-570.154	-449.582	934
-568.131	-449.582	934
-566.109	-449.582	934
-564.086	-449.582	934
-562.665	-450.063	935
-560.641	-450.063	935
-560.408	-451.507	938
-558.377	-451.507	938
-559.312	-453.914	943
-557.27	-453.914	943
-555.228	-453.914	943
-556.119	-456.321	948
-554.066	-456.321	948
-556.671	-460.171	956
-554.601	-460.171	956
-559.467	-465.948	968
-557.371	-465.948	968
-574.813	-400.119	835
-573.004	-400.119	835
-571.196	-400.119	835
-574.843	-403.952	843
-573.018	-403.952	843
-575.258	-406.827	849
-573.419	-406.827	849
-576.294	-410.182	856
-574.44	-410.182	856
-572.586	-410.182	856
-574.733	-413.057	862
-572.867	-413.057	862
-574.975	-415.932	868
-573.095	-415.932	868
-574.506	-418.328	873
-572.615	-418.328	873
-570.725	-418.328	873
-571.441	-420.244	877
-569.542	-420.244	877
-570.232	-422.161	881
-569.614	-423.12	883
-572.203	-426.474	890
-570.275	-426.474	890
-568.348	-426.474	890
-572.785	-431.266	900
-570.836	-431.266	900
