40,+00.2207,-00.061,+00.161,-09.687,+00.002009,-00.000994,+00.002684,+32.7,+084.005*67
$VNIMU,+00.4329,+00.0606,+00.2207,-00.061,+00.159,-09.677,+00.000403,-00.001188,+00.000992,+32.7,+083.992*62
$VNIMU,+00.4318,+00.0606,+00.2221,-00.063,+00.177,-09.698,+00.000920,+00.000520,+00.002319,+32.7,+083.979*68
$VNRRG,03,0100018999*5D
$VNIMU,+00.4296,+00.0629,+00.2236,-00.040,+00.174,-09.696,+00.001842,-00.001169,+00.002093,+32.7,+083.992*66
$VNIMU,+00.4307,+00.0640,+00.2208,-00.050,+00.195,-09.670,+00.000695,-00.002203,+00.002027,+32.7,+083.992*6D
$VNIMU,+00.4329,+00.0629,+00.2234,-00.055,+00.165,-09.670,+00.001478,-00.002087,+00.002363,+32.7,+083.992*66
$VNIMU,+00.4329,+00.0617,+00.2221,-00.061,+00.173,-09.704,+00.001976,-00.000960,+00.002217,+32.7,+083.992*6E
$VNIMU,+00.4361,+00.0606,+00.2232,-00.057,+00.167,-09.693,+00.000616,-00.001089,+00.001672,+32.7,+083.992*6C
$VNIMU,+00.4318,+00.0617,+00.2208,-00.052,+00.168,-09.709,+00.000893,-00.001087,+00.001931,+32.7,+083.992*66
$VNWRG,06,0*6C
$VNWRG,07,5*68
$VNWRG,06,20*5E
$VNGPS,348414.000202,2055,3,09,+34.59225190,-112.43333260,+01545.420,+000.170,-000.260,+000.500,+012.180,+008.884,+010.743,+000.448,8.00E-09*20
$VNGPS,348414.200203,2055,3,09,+34.59225160,-112.43333290,+01545.499,+000.000,+000.000,+000.120,+012.180,+008.884,+010.737,+000.448,8.00E-09*20
$VNGPS,348414.400204,2055,3,09,+34.59225090,-112.43333270,+01545.718,-000.070,-000.010,-000.260,+012.150,+008.862,+010.728,+000.440,8.00E-09*2F
$VNGPS,348414.600205,2055,3,09,+34.59225050,-112.43333270,+01545.868,+000.040,-000.090,+000.020,+012.150,+008.862,+010.716,+000.368,7.00E-09*2A
$VNGPS,348414.800206,2055,3,09,+34.59225040,-112.43333310,+01545.888,+000.030,-000.030,+000.210,+012.150,+008.862,+010.707,+000.472,7.00E-09*2F
$VNGPS,348415.000207,2055,3,09,+34.59225030,-112.43333340,+01545.908,+000.030,+000.040,+000.030,+012.120,+008.840,+010.695,+000.368,7.00E-09*2C
$VNGPS,348415.200208,2055,3,09,+34.59225040,-112.43333360,+01545.940,+000.090,+000.070,+000.060,+012.120,+008.840,+010.683,+000.344,7.00E-09*2D
$VNGPS,348415.400209,2055,3,09,+34.59225030,-112.43333370,+01545.988,+000.010,+000.030,+000.140,+012.090,+008.819,+010.668,+000.424,7.00E-09*25
$VNGPS,348415.600210,2055,3,09,+34.59225010,-112.43333390,+01546.018,+000.120,+000.040,+000.280,+012.060,+008.797,+010.650,+000.424,7.00E-09*27
$VNGPS,348415.800211,2055,3,09,+34.59225010,-112.43333440,+01546.014,+000.140,-000.130,+000.380,+012.060,+008.797,+010.632,+000.440,7.00E-09*2F
