gpstime,week,gpsfix,numsats,lat,lon,alt,velx,vely,velz,nacc,eacc,vacc,sacc,tacc,timestamp
348461.000432,2055,3,11,34.59224950,-112.43327690,1546.750,-0.020,0.030,-0.010,10.680,10.680,9.318,0.488,0.00000000600,1559177243.148709774
348461.200433,2055,3,11,34.59224900,-112.43327670,1546.813,0.060,0.050,0.130,10.680,10.680,9.309,0.616,0.00000000600,1559177243.349041462
348461.400434,2055,3,11,34.59224840,-112.43327650,1546.904,-0.010,-0.060,0.060,10.680,10.680,9.300,0.616,0.00000000600,1559177243.548266888
348461.600435,2055,3,11,34.59224790,-112.43327650,1546.979,-0.100,-0.040,0.040,10.650,10.650,9.291,0.296,0.00000000600,1559177243.749844313
348461.800436,2055,3,11,34.59224720,-112.43327640,1547.070,0.050,-0.060,0.130,10.650,10.650,9.282,0.720,0.00000000600,1559177243.947688580
348462.000437,2055,3,10,34.59224680,-112.43327650,1547.114,0.030,-0.010,0.010,10.650,8.672,9.285,0.496,0.00000000600,1559177244.149307013
348462.200438,2055,3,10,34.59224660,-112.43327650,1547.121,0.150,0.080,0.170,10.650,8.672,9.294,0.664,0.00000000600,1559177244.348416090
348462.400439,2055,3,10,34.59224620,-112.43327630,1547.186,0.050,-0.080,0.360,10.680,8.697,9.303,0.832,0.00000000600,1559177244.545041561
348462.600440,2055,3,10,34.59224590,-112.43327650,1547.163,0.090,-0.140,0.270,10.680,8.697,9.315,0.848,0.00000000600,1559177244.744187355
348462.800441,2055,3,10,34.59224560,-112.43327680,1547.177,0.200,-0.210,0.370,10.710,8.721,9.333,0.832,0.00000000600,1559177244.944658756
348463.000441,2055,3,11,34.59224490,-112.43327690,1547.287,0.060,-0.130,0.140,10.710,10.710,9.330,0.664,0.00000000600,1559177245.146165371
348463.200442,2055,3,11,34.59224440,-112.43327700,1547.362,0.030,-0.070,0.120,10.680,10.680,9.321,0.688,0.00000000600,1559177245.349055052
348463.400443,2055,3,11,34.59224370,-112.43327700,1547.446,0.040,-0.050,0.050,10.680,10.680,9.312,0.624,0.00000000600,1559177245.551988363
348463.600444,2055,3,11,34.59224330,-112.43327710,1547.482,0.090,-0.020,0.300,10.680,10.680,9.303,0.688,0.00000000600,1559177245.749814749
348463.800445,2055,3,11,34.59224270,-112.43327680,1547.561,0.080,0.130,0.090,10.650,10.650,9.288,0.440,0.00000000600,1559177245.948991537
348464.000446,2055,3,11,34.59224210,-112.43327650,1547.674,0.010,-0.030,0.000,10.650,10.650,9.273,0.416,0.00000000600,1559177246.148106813
348464.200447,2055,3,11,34.59224150,-112.43327640,1547.786,0.000,0.010,-0.070,10.620,10.620,9.258,0.664,0.00000000600,1559177246.348430872
348464.400448,2055,3,11,34.59224080,-112.43327630,1547.881,-0.030,0.060,0.050,10.620,10.620,9.249,0.344,0.00000000600,1559177246.548886061
348464.600449,2055,3,11,34.59224020,-112.43327610,1547.969,-0.040,-0.060,0.080,10.620,10.620,9.246,0.616,0.00000000600,1559177246.747953176
348464.800450,2055,3,11,34.59223960,-112.43327610,1548.046,0.030,-0.030,0.060,10.620,10.620,9.243,0.752,0.00000000600,1559177246.949565411
