001842,+32.7,+083.999*6A
$VNIMU,+00.4328,+00.0640,+00.2207,-00.057,+00.165,-09.681,+00.001478,-00.001673,+00.001484,+32.7,+083.983*67
$VNIMU,+00.4329,+00.0617,+00.2221,-00.042,+00.185,-09.707,+00.000309,-00.001752,+00.002510,+32.7,+083.996*6C
$VNRRG,03,0100018999*5D
$VNIMU,+00.4339,+00.0629,+00.2206,-00.072,+00.178,-09.702,+00.001044,-00.001240,+00.002216,+32.7,+083.983*69
$VNIMU,+00.4350,+00.0617,+00.2247,-00.059,+00.177,-09.708,+00.001148,-00.001335,+00.001451,+32.7,+083.983*6A
$VNIMU,+00.4350,+00.0617,+00.2206,-00.059,+00.170,-09.698,+00.000780,-00.001357,+00.001682,+32.7,+083.983*6B
$VNIMU,+00.4328,+00.0640,+00.2193,-00.063,+00.185,-09.686,-00.000262,-00.000556,+00.001312,+32.7,+083.996*64
$VNIMU,+00.4329,+00.0606,+00.2207,-00.042,+00.155,-09.667,+00.001065,-00.001908,+00.001923,+32.7,+083.996*64
$VNIMU,+00.4296,+00.0606,+00.2168,-00.028,+00.158,-09.714,+00.000399,+00.000335,+00.001632,+32.7,+083.996*62
$VNIMU,+00.4318,+00.0629,+00.2235,-00.049,+00.181,-09.671,+00.000786,-00.000589,+00.002509,+32.7,+083.986*66
$VNWRG,06,0*6C
$VNWRG,07,50*58
$VNWRG,06,19*54
$VNIMU,+00.4329,+00.0617,+00.2234,-00.049,+00.153,-09.683,+00.001768,-00.001405,+00.001778,+32.7,+083.996*69
$VNIMU,+00.4339,+00.0640,+00.2207,-00.050,+00.166,-09.687,+00.001151,-00.001135,+00.000433,+32.7,+083.996*67
$VNIMU,+00.4318,+00.0595,+00.2221,-00.069,+00.144,-09.671,+00.000936,-00.000634,+00.001099,+32.7,+083.996*62
$VNIMU,+00.4339,+00.0617,+00.2206,-00.043,+00.167,-09.673,+00.000769,-00.001620,+00.001618,+32.7,+083.996*69
$VNIMU,+00.4350,+00.0617,+00.2233,-00.060,+00.148,-09.683,+00.000806,-00.001985,+00.000381,+32.7,+083.979*60
$VNIMU,+00.4318,+00.0595,+00.2235,-00.053,+00.171,-09.644,-00.000025,-00.001566,+00.001217,+32.7,+083.996*62
$VNIMU,+00.4339,+00.0595,+00.2220,-00.053,+00.166,-09.654,+00.001112,-00.000332,-00.000365,+32.7,+083.996*65
$VNIMU,+00.4361,+00.0629,+00.2232,-00.050,+00.166,-09.674,+00.000829,-00.000690,+00.002829,+32.7,+083.999*6B
$VNIMU,+00.4318,+00.0606,+00.2207,-00.037,+00.176,-09.668,+00.001930,-00.001181,+00.000872,+32.7,+083.983*6A
$VNIMU,+00.4350,+00.0606,+00.2247,-00.026,+00.161,-09.677,+00.001651,-00.001929,+00.002283,+32.7,+083.996*6A
$VNIMU,+00.4318,+00.0617,+00.2208,-00.063,+00.159,-09.703,+00.000756,-00.002008,+00.001668,+32.7,+083.983*6D
$VNIMU,+00.4307,+00.0640,+00.2208,-00.065,+00.161,-09.700,+00.000558,-00.000296,+00.000329,+32.7,+083.983*65
$VNIMU,+00.4329,+00.0606,+00.2180,-00.045,+00.180,-09.704,+00.000550,-00.001115,+00.001951,+32.7,+083.986*61
$VNIMU,+00.4339,+00.0629,+00.2206,-00.026,+00.169,-09.695,+00.000780,-00.002056,+00.002297,+32.7,+083.996*62
$VNIMU,+00.4318,+00.0617,+00.2221,-00.054,+00.166,-09.691,+00.000778,-00.001381,+00.001392,+32.7,+083.983*69
$VNIMU,+00.4329,+00.0617,+00.2234,-00.056,+00.180,-09.695,+00.001014,-00.000638,+00.002816,+32.7,+083.983*6F
$VNIMU,+00.4318,+00.0606,+00.2180,-00.045,+00.166,-09.707,+00.001523,-00.000952,+00.000457,+32.7,+083.996*6C
$VNIMU,+00.4318,+00.0618,+00.2194,-00.042,+00.169,-09.709,+00.000902,-00.001861,+00.001246,+32.7,+083.999*66
$VNIMU,+00.4339,+00.0640,+00.2193,-00.046,+00.158,-09.717,+00.000958,+00.000675,+00.001392,+32.7,+083.996*62
$VNIMU,+00.4329,+00.0595,+00.2220,-00.062,+00.176,-09.656,+00.000453,-00.000528,+00.002552,+32.7,+083.983*6B
$VNIMU,+00.4328,+00.0617,+00.2193,-00.059,+00.169,-09.687,+00.001241,-00.001191,+00.000785,+32.7,+083.996*6F
$VNIMU,+00.4350,+00.0606,+00.2192,-00.030,+00.173,-09.712,+00.000302,-00.000791,+00.001610,+32.7,+083.983*60
$VNIMU,+00.4318,+00.0652,+00.2221,-00.045,+00.161,-09.707,+00.002110,-00.001321,+00.001951,+32.7,+083.996*60
$VNIMU,+00.4307,+00.0595,+00.2208,-00.042,+00.170,-09.678,+00.001965,-00.000944,+00.002762,+32.7,+083.996*6F
$VNIMU,+00.4329,+00.0617,+00.2207,-00.055,+00.186,-09.677,+00.001594,-00.000790,+00.002763,+32.7,+083.986*60
$VNIMU,+00.4339,+00.0606,+00.2193,-00.052,+00.185,-09.694,+00.000729,-00.001080,+00.000580,+32.7,+083.983*6C
$VNIMU,+00.4329,+00.0606,+00.2220,-00.063,+00.171,-09.716,+00.001026,-00.001163,+00.001566,+32.7,+083.996*6C
$VNIMU,+00.4307,+00.0606,+00.2194,-00.035,+00.189,-09.699,+00.001001,-00.001176,+00.001898,+32.7,+083.983*67
$VNIMU,+00.4339,+00.0617,+00.2234,-00.066,+00.160,-09.669,+00.001859,-00.001311,+00.001358,+32.7,+083.996*68
$VNIMU,+00.4318,+00.0617,+00.2221,-00.039,+00.165,-09.650,+00.001291,-00.001011,+00.001270,+32.7,+083.983*68
$VNIMU,+00.4329,+00.0595,+00.2220,-00.032,+00.190,-09.659,+00.001271,-00.001625,+00.001977,+32.7,+083.986*6C
$VNIMU,+00.4339,+00.0617,+00.2247,-00.047,+00.170,-09.680,+00.000788,-00.001218,+00.001447,+32.7,+083.983*6E
$VNIMU,+00.4307,+00.0618,+00.2222,-00.052,+00.166,-09.694,+00.001030,-00.000578,+00.001285,+32.7,+083.983*64
$VNIMU,+00.4339,+00.0606,+00.2220,-00.075,+00.159,-09.683,+00.001826,-00.001006,+00.001458,+32.7,+083.996*6B
