compx,compy,compz,accelx,accely,accelz,gyrox,gyroy,gyroz,temp,baro,timestamp
0.4329,0.0617,0.2221,-0.046,0.158,-9.713,0.000576,-0.000837,0.001300,32.7,83.996,1559177160.211665392
0.4329,0.0606,0.2207,-0.069,0.194,-9.681,0.001550,-0.001995,0.001379,32.7,83.983,1559177160.212682247
0.4329,0.0606,0.2234,-0.058,0.180,-9.708,0.002080,-0.001482,0.001260,32.7,83.996,1559177160.213696957
0.4339,0.0617,0.2220,-0.067,0.170,-9.693,0.000428,-0.001799,0.001538,32.7,83.983,1559177160.214717865
0.4329,0.0595,0.2207,-0.074,0.163,-9.684,0.000210,-0.000744,0.002509,32.7,83.996,1559177160.302663088
0.4329,0.0617,0.2221,-0.043,0.181,-9.692,0.001575,-0.001659,0.001977,32.7,83.983,1559177160.303712130
0.4329,0.0629,0.2234,-0.048,0.165,-9.692,0.001322,-0.001067,-0.000132,32.7,83.983,1559177160.304727554
0.4328,0.0629,0.2193,-0.036,0.167,-9.685,0.001415,-0.001295,0.000829,32.7,83.983,1559177160.305791855
0.4350,0.0606,0.2260,-0.068,0.166,-9.709,0.000889,-0.000066,0.002113,32.7,83.996,1559177160.306843042
0.4350,0.0606,0.2192,-0.046,0.203,-9.705,0.001556,-0.001833,0.001886,32.7,83.983,1559177160.391164541
0.4318,0.0617,0.2208,-0.040,0.174,-9.698,0.000732,-0.002323,0.002613,32.7,83.996,1559177160.392178774
0.4328,0.0629,0.2221,-0.055,0.173,-9.680,0.000894,-0.001232,0.001565,32.7,83.992,1559177160.393194199
0.4350,0.0629,0.2206,-0.049,0.174,-9.664,0.001390,-0.001026,0.001363,32.7,83.970,1559177160.394238472
0.4318,0.0606,0.2207,-0.051,0.187,-9.702,0.000881,-0.001592,0.002695,32.7,83.983,1559177160.482193232
0.4318,0.0606,0.2235,-0.041,0.179,-9.690,0.002113,-0.001290,0.002549,32.7,83.996,1559177160.483238935
0.4307,0.0629,0.2222,-0.057,0.171,-9.697,0.001162,-0.001466,0.002532,32.7,83.983,1559177160.484255552
0.4329,0.0606,0.2193,-0.050,0.170,-9.687,-0.000208,-0.001354,0.001724,32.7,83.996,1559177160.485324621
0.4329,0.0595,0.2207,-0.039,0.154,-9.684,0.000562,-0.002134,0.000966,32.7,83.996,1559177160.486351490
0.4350,0.0617,0.2192,-0.065,0.173,-9.682,-0.000001,-0.000056,0.002057,32.7,83.992,1559177160.571910381
0.4318,0.0617,0.2208,-0.050,0.171,-9.655,0.000256,-0.001296,0.002285,32.7,83.983,1559177160.572922707
0.4318,0.0652,0.2208,-0.055,0.161,-9.696,0.000608,-0.001059,0.002080,32.7,83.983,1559177160.573935270
0.4329,0.0595,0.2220,-0.040,0.155,-9.693,0.000198,-0.000982,0.000604,32.7,83.996,1559177160.574965954
0.4318,0.0606,0.2194,-0.039,0.183,-9.646,0.000520,-0.002819,0.001977,32.7,83.996,1559177160.662982464
0.4329,0.0617,0.2207,-0.035,0.171,-9.691,0.000725,-0.000829,0.002762,32.7,83.996,1559177160.664060116
0.4329,0.0595,0.2220,-0.036,0.128,-9.685,0.000399,0.000166,0.001415,32.7,83.983,1559177160.665068626
0.4296,0.0629,0.2222,-0.045,0.190,-9.691,0.001273,-0.001014,0.001618,32.7,83.983,1559177160.666170597
0.4339,0.0595,0.2220,-0.046,0.148,-9.672,0.001796,-0.001389,0.002362,32.7,83.996,1559177160.667219639
0.4307,0.0606,0.2222,-0.044,0.178,-9.693,0.001059,-0.002819,0.001097,32.7,83.983,1559177160.752808571
0.4307,0.0618,0.2208,-0.072,0.195,-9.685,0.001092,-0.000656,0.001979,32.7,83.996,1559177160.753945827
0.4350,0.0629,0.2206,-0.063,0.175,-9.686,0.000573,-0.000932,0.001272,32.7,83.992,1559177160.754964352
0.4339,0.0595,0.2206,-0.044,0.168,-9.714,0.001039,-0.000311,0.001485,32.7,83.996,1559177160.756044149
0.4329,0.0606,0.2193,-0.042,0.170,-9.710,0.001662,-0.000904,0.000833,32.7,83.983,1559177160.843708992
0.4328,0.0629,0.2221,-0.067,0.184,-9.680,0.000342,-0.002133,0.001565,32.7,83.992,1559177160.844733238
0.4318,0.0640,0.2249,-0.067,0.175,-9.684,0.000867,-0.001601,0.002562,32.7,84.012,1559177160.845859528
0.4286,0.0583,0.2195,-0.056,0.151,-9.689,0.001383,-0.001241,0.001806,32.7,83.983,1559177160.846904278
0.4329,0.0629,0.2248,-0.060,0.199,-9.691,0.000485,-0.001905,0.000992,32.7,83.983,1559177160.847924471
0.4296,0.0606,0.2209,-0.052,0.172,-9.683,0.001352,-0.001282,0.000846,32.7,83.983,1559177160.933411598
0.4318,0.0617,0.2235,-0.041,0.191,-9.683,0.001240,-0.001469,0.002468,32.7,83.983,1559177160.934424639
0.4329,0.0617,0.2207,-0.046,0.177,-9.684,0.001278,-0.001065,0.000866,32.7,83.996,1559177160.935579777
0.4339,0.0595,0.2193,-0.066,0.177,-9.685,0.001223,-0.001878,0.001977,32.7,83.996,1559177160.936607361
0.4329,0.0606,0.2220,-0.067,0.176,-9.708,0.001530,-0.000758,0.001127,32.7,83.996,1559177161.023312092
0.4318,0.0629,0.2221,-0.042,0.173,-9.686,0.001902,0.000250,0.001844,32.7,83.986,1559177161.024454832
0.4339,0.0606,0.2247,-0.036,0.170,-9.711,0.001614,0.000314,0.002231,32.7,83.996,1559177161.025547981
0.4318,0.0617,0.2208,-0.044,0.164,-9.697,0.001164,-0.001243,0.002211,32.7,83.996,1559177161.026580572
0.4329,0.0606,0.2207,-0.051,0.167,-9.698,0.000639,-0.000674,0.002084,32.7,83.996,1559177161.027618885
0.4350,0.0640,0.2206,-0.054,0.189,-9.679,0.000400,-0.000015,0.001138,32.7,83.983,1559177161.112957716
0.4307,0.0595,0.2208,-0.039,0.159,-9.671,0.000533,-0.002707,0.001864,32.7,83.996,1559177161.113976240
0.4318,0.0617,0.2208,-0.068,0.180,-9.701,0.000940,-0.001803,0.000969,32.7,83.970,1559177161.115008354
0.4329,0.0606,0.2207,-0.036,0.187,-9.673,0.000437,0.000090,0.000827,32.7,83.996,1559177161.116800785
0.4318,0.0583,0.2221,-0.059,0.163,-9.686,0.000980,-0.000751,0.001534,32.7,83.983,1559177161.203927755
0.4318,0.0629,0.2221,-0.050,0.161,-9.709,0.001528,-0.001601,0.003043,32.7,83.983,1559177161.204954624
0.4329,0.0606,0.2207,-0.044,0.170,-9.723,0.000525,-0.002104,0.001566,32.7,83.996,1559177161.206024647
0.4318,0.0606,0.2207,-0.047,0.183,-9.685,0.000433,-0.000237,0.001600,32.7,83.983,1559177161.207069159
0.4296,0.0618,0.2222,-0.051,0.171,-9.714,0.001449,-0.000370,0.001725,32.7,83.983,1559177161.208096981
0.4372,0.0594,0.2218,-0.063,0.182,-9.666,0.001003,-0.001720,0.000788,32.7,83.996,1559177161.293670893
0.4318,0.0606,0.2194,-0.052,0.175,-9.686,0.001855,-0.001187,0.002213,32.7,83.996,1559177161.294692993
0.4318,0.0640,0.2221,-0.061,0.180,-9.724,0.000735,-0.000638,0.001947,32.7,83.996,1559177161.295780182
0.4329,0.0617,0.2207,-0.030,0.151,-9.722,0.000150,-0.001683,0.001485,32.7,83.983,1559177161.296806335
0.4318,0.0640,0.2180,-0.030,0.176,-9.732,0.000359,-0.000436,0.002125,32.7,83.983,1559177161.384745121
0.4339,0.0595,0.2206,-0.044,0.179,-9.715,0.001238,-0.001091,0.002243,32.7,83.983,1559177161.385827541
0.4361,0.0617,0.2205,-0.027,0.170,-9.693,0.001564,-0.000493,0.000874,32.7,83.996,1559177161.386853695
0.4318,0.0640,0.2235,-0.063,0.152,-9.715,0.001055,-0.001034,0.002177,32.7,83.983,1559177161.387881517
0.4318,0.0606,0.2167,-0.047,0.179,-9.677,0.001544,-0.000463,-0.000247,32.7,83.983,1559177161.388895750
0.4350,0.0606,0.2192,-0.035,0.186,-9.682,0.000886,-0.002555,0.002125,32.7,83.986,1559177161.474416494
0.4318,0.0640,0.2208,-0.041,0.170,-9.711,0.001117,-0.000094,0.001951,32.7,83.996,1559177161.475535870
0.4318,0.0629,0.2248,-0.050,0.195,-9.669,0.001397,-0.001253,0.001798,32.7,84.009,1559177161.476548195
0.4318,0.0606,0.2235,-0.050,0.167,-9.683,0.000495,-0.001646,0.000983,32.7,83.983,1559177161.477564096
0.4307,0.0618,0.2222,-0.059,0.167,-9.686,0.000955,-0.000373,0.002549,32.7,83.996,1559177161.564163923
0.4329,0.0595,0.2193,-0.048,0.172,-9.660,0.000559,-0.000581,0.002109,32.7,83.983,1559177161.565188646
0.4361,0.0617,0.2151,-0.041,0.188,-9.693,0.000563,0.000018,0.002043,32.7,83.983,1559177161.566262245
0.4285,0.0629,0.2223,-0.063,0.198,-9.675,0.000857,-0.000674,0.001139,32.7,83.992,1559177161.567316055
0.4318,0.0606,0.2221,-0.038,0.176,-9.721,0.001057,-0.001778,0.001073,32.7,83.996,1559177161.568333387
0.4361,0.0606,0.2219,-0.043,0.173,-9.684,0.000886,-0.001103,0.001004,32.7,83.996,1559177161.654129505
0.4318,0.0606,0.2221,-0.057,0.161,-9.670,0.001098,-0.001764,0.001377,32.7,83.996,1559177161.658278704
0.4318,0.0606,0.2248,-0.043,0.185,-9.696,0.001304,-0.001142,0.001871,32.7,83.996,1559177161.659363031
0.4318,0.0629,0.2167,-0.044,0.170,-9.708,0.000825,-0.000966,0.002018,32.7,83.996,1559177161.660385370
0.4329,0.0629,0.2234,-0.045,0.179,-9.654,0.001797,-0.000236,0.001075,32.7,84.009,1559177161.744966507
0.4329,0.0617,0.2207,-0.041,0.188,-9.688,0.000464,0.000121,0.001578,32.7,83.983,1559177161.746079445
0.4361,0.0606,0.2191,-0.034,0.176,-9.677,0.000605,-0.000142,0.001897,32.7,83.996,1559177161.747189283
0.4318,0.0617,0.2208,-0.044,0.180,-9.692,0.000919,-0.000678,0.000354,32.7,83.996,1559177161.748204708
0.4339,0.0617,0.2206,-0.040,0.202,-9.690,0.002438,-0.000168,0.001615,32.7,83.996,1559177161.749222755
0.4339,0.0617,0.2220,-0.051,0.171,-9.657,0.001215,-0.000914,0.002543,32.7,83.983,1559177161.834697008
0.4318,0.0617,0.2208,-0.052,0.197,-9.699,0.001200,-0.001131,0.002071,32.7,83.996,1559177161.835853100
0.4339,0.0617,0.2206,-0.032,0.192,-9.666,0.000801,-0.000654,0.002788,32.7,83.983,1559177161.836863518
0.4339,0.0606,0.2206,-0.050,0.163,-9.707,0.000661,-0.001535,0.000919,32.7,83.983,1559177161.837876081
0.4339,0.0629,0.2179,-0.049,0.187,-9.670,0.002031,-0.000711,0.001311,32.7,83.999,1559177161.925661087
0.4307,0.0640,0.2249,-0.044,0.190,-9.691,0.001528,-0.001395,0.001631,32.7,83.983,1559177161.926675320
0.4361,0.0640,0.2205,-0.043,0.172,-9.683,0.001197,-0.000999,0.002083,32.7,83.996,1559177161.927710056
0.4328,0.0640,0.2193,-0.066,0.166,-9.719,0.001717,-0.000323,0.002445,32.7,83.996,1559177161.928731918
0.4318,0.0617,0.2235,-0.017,0.173,-9.677,0.001773,-0.000613,0.001103,32.7,83.983,1559177161.929749012
0.4350,0.0617,0.2219,-0.043,0.169,-9.685,0.001259,-0.001138,0.001039,32.7,83.996,1559177162.015414953
0.4307,0.0618,0.2222,-0.054,0.181,-9.674,0.001278,-0.002279,0.001552,32.7,83.996,1559177162.016428947
0.4318,0.0595,0.2194,-0.054,0.143,-9.689,0.000946,-0.001031,0.001658,32.7,83.983,1559177162.017448664
0.4329,0.0606,0.2207,-0.043,0.187,-9.670,0.001065,-0.000594,0.000899,32.7,83.983,1559177162.018482924
0.4329,0.0617,0.2221,-0.026,0.184,-9.691,0.001793,-0.000645,0.001165,32.7,83.996,1559177162.105193615
0.4318,0.0617,0.2208,-0.075,0.153,-9.682,0.000109,-0.001310,0.002572,32.7,83.983,1559177162.106298923
0.4318,0.0640,0.2221,-0.062,0.170,-9.658,0.000597,-0.001271,0.002454,32.7,83.983,1559177162.107335329
0.4328,0.0629,0.2207,-0.037,0.148,-9.688,0.001277,-0.000658,0.001006,32.7,83.996,1559177162.108355522
0.4339,0.0606,0.2233,-0.046,0.171,-9.725,0.001389,-0.001893,0.001246,32.7,83.983,1559177162.109372854
0.4339,0.0617,0.2193,-0.055,0.172,-9.669,0.001075,-0.001129,0.002668,32.7,83.983,1559177162.194913387
0.4318,0.0595,0.2221,-0.049,0.188,-9.674,0.000450,-0.000841,0.000886,32.7,83.983,1559177162.195986032
0.4307,0.0595,0.2235,-0.059,0.163,-9.689,0.002155,-0.000204,0.001246,32.7,83.983,1559177162.197004318
0.4350,0.0606,0.2219,-0.042,0.183,-9.681,0.000708,-0.001093,0.001938,32.7,83.992,1559177162.198017597
0.4318,0.0595,0.2235,-0.056,0.161,-9.726,0.000274,-0.000581,0.000742,32.7,83.996,1559177162.286033630
0.4350,0.0652,0.2206,-0.060,0.194,-9.691,0.000405,-0.000370,0.001017,32.7,83.996,1559177162.287177801
0.4328,0.0629,0.2207,-0.055,0.156,-9.698,0.000882,-0.002084,0.001738,32.7,83.983,1559177162.288178682
0.4318,0.0629,0.2221,-0.057,0.172,-9.679,0.000524,-0.001226,0.001312,32.7,83.983,1559177162.289191961
0.4318,0.0629,0.2221,-0.066,0.184,-9.718,0.000810,-0.001632,0.001699,32.7,83.992,1559177162.290235519
0.4350,0.0640,0.2165,-0.066,0.155,-9.705,0.001878,-0.000285,0.001686,32.7,83.996,1559177162.375706434
0.4307,0.0606,0.2208,-0.051,0.160,-9.671,0.000992,-0.002469,0.001710,32.7,83.992,1559177162.376723528
0.4329,0.0617,0.2221,-0.067,0.170,-9.692,0.000537,-0.001633,0.002430,32.7,83.996,1559177162.377737761
0.4329,0.0617,0.2207,-0.068,0.158,-9.662,0.000842,-0.001964,0.002031,32.7,83.996,1559177162.378759861
0.4307,0.0595,0.2222,-0.053,0.202,-9.678,0.000958,-0.001253,0.001498,32.7,83.996,1559177162.466659546
0.4318,0.0606,0.2194,-0.057,0.165,-9.681,0.001423,-0.000330,0.001858,32.7,83.983,1559177162.467706203
0.4339,0.0629,0.2220,-0.032,0.166,-9.713,0.001760,-0.000585,0.000369,32.7,83.983,1559177162.468723059
0.4307,0.0618,0.2194,-0.049,0.165,-9.668,0.001637,-0.000716,0.001380,32.7,83.996,1559177162.469744205
0.4307,0.0640,0.2236,-0.064,0.173,-9.670,0.000745,-0.001663,0.001746,32.7,83.983,1559177162.470762253
0.4307,0.0618,0.2222,-0.071,0.169,-9.676,0.001184,-0.001249,0.002276,32.7,83.996,1559177162.556407928
0.4329,0.0606,0.2220,-0.058,0.171,-9.680,0.001493,-0.002027,0.000881,32.7,83.996,1559177162.557491302
0.4339,0.0629,0.2193,-0.041,0.183,-9.716,0.000046,-0.001319,0.002550,32.7,83.983,1559177162.558508158
0.4328,0.0617,0.2193,-0.050,0.184,-9.672,0.000078,-0.000607,0.000886,32.7,83.983,1559177162.559546232
0.4339,0.0606,0.2206,-0.042,0.166,-9.663,0.001482,-0.001668,0.002142,32.7,83.996,1559177162.646167040
0.4329,0.0617,0.2221,-0.062,0.190,-9.700,0.001807,-0.000985,0.001835,32.7,83.983,1559177162.647217512
0.4339,0.0629,0.2206,-0.062,0.178,-9.691,0.001414,0.000511,0.002243,32.7,83.983,1559177162.648234606
0.4307,0.0595,0.2194,-0.049,0.163,-9.693,0.000060,-0.001750,0.001791,32.7,83.983,1559177162.649256229
0.4318,0.0595,0.2221,-0.062,0.180,-9.700,0.001566,-0.002007,0.001938,32.7,83.996,1559177162.650284529
0.4339,0.0629,0.2206,-0.025,0.193,-9.706,-0.000017,-0.000601,0.002430,32.7,83.996,1559177162.735937357
0.4318,0.0629,0.2208,-0.047,0.150,-9.692,0.000792,-0.000499,0.001728,32.7,83.996,1559177162.736957312
0.4318,0.0595,0.2235,-0.046,0.167,-9.685,0.000929,-0.002088,0.000847,32.7,83.983,1559177162.737986088
0.4329,0.0583,0.2234,-0.055,0.178,-9.664,0.001537,-0.000793,0.002150,32.7,83.983,1559177162.739032745
0.4296,0.0606,0.2222,-0.049,0.171,-9.698,0.000670,-0.001620,0.001509,32.7,83.983,1559177162.826974869
0.4318,0.0618,0.2180,-0.055,0.165,-9.669,0.000419,-0.000414,0.001053,32.7,83.996,1559177162.828034878
0.4339,0.0595,0.2206,-0.035,0.171,-9.680,0.001979,-0.001618,0.001312,32.7,83.983,1559177162.829043388
0.4307,0.0606,0.2208,-0.039,0.168,-9.657,0.000676,-0.001797,0.001244,32.7,84.009,1559177162.830061913
0.4339,0.0617,0.2234,-0.034,0.154,-9.692,0.001413,-0.000774,0.001219,32.7,83.983,1559177162.831094027
0.4339,0.0629,0.2193,-0.047,0.183,-9.707,0.000677,-0.000903,0.001231,32.7,83.996,1559177162.916667461
0.4329,0.0617,0.2207,-0.062,0.154,-9.695,0.000325,-0.001822,0.000241,32.7,83.996,1559177162.917688847
0.4307,0.0629,0.2249,-0.037,0.161,-9.693,0.000260,-0.000919,0.002030,32.7,83.996,1559177162.918706179
0.4339,0.0629,0.2206,-0.024,0.190,-9.688,0.000178,-0.000002,0.001551,32.7,83.983,1559177162.919730902
0.4307,0.0606,0.2222,-0.039,0.181,-9.686,0.000718,-0.001465,0.001680,32.7,83.996,1559177163.007663727
0.4318,0.0606,0.2235,-0.060,0.166,-9.720,0.000534,-0.002003,0.001084,32.7,83.996,1559177163.008683681
0.4329,0.0606,0.2193,-0.038,0.171,-9.710,0.000256,-0.000921,0.002069,32.7,83.996,1559177163.009706259
0.4318,0.0618,0.2194,-0.077,0.172,-9.700,0.000463,-0.001304,0.001751,32.7,83.996,1559177163.010735750
0.4318,0.0617,0.2208,-0.029,0.177,-9.687,0.000442,-0.001168,0.001199,32.7,83.983,1559177163.011768579
0.4350,0.0606,0.2192,-0.055,0.181,-9.669,0.001887,-0.001662,0.002874,32.7,83.996,1559177163.097407103
0.4339,0.0617,0.2206,-0.047,0.139,-9.683,0.001502,-0.000005,0.001796,32.7,83.996,1559177163.098450661
0.4318,0.0617,0.2221,-0.055,0.173,-9.667,0.001572,-0.002419,0.001964,32.7,83.983,1559177163.099503279
0.4307,0.0618,0.2235,-0.019,0.162,-9.688,0.001205,-0.001016,0.001352,32.7,83.983,1559177163.100520611
0.4329,0.0617,0.2207,-0.032,0.154,-9.708,0.001131,-0.001190,0.001473,32.7,83.983,1559177163.187193871
0.4350,0.0606,0.2233,-0.046,0.187,-9.717,0.000830,0.000379,0.000999,32.7,83.996,1559177163.188220739
0.4339,0.0629,0.2220,-0.046,0.171,-9.714,0.001757,-0.001194,0.001624,32.7,83.983,1559177163.189246655
0.4318,0.0617,0.2221,-0.058,0.164,-9.710,0.001001,-0.000202,0.002031,32.7,83.996,1559177163.190270662
0.4329,0.0629,0.2234,-0.039,0.164,-9.733,0.000859,0.000031,0.000901,32.7,83.996,1559177163.191310883
0.4361,0.0606,0.2232,-0.062,0.149,-9.691,0.001506,-0.000745,0.001285,32.7,83.983,1559177163.276912928
0.4307,0.0618,0.2208,-0.050,0.175,-9.706,0.001123,-0.001521,0.001552,32.7,83.983,1559177163.277935266
0.4328,0.0629,0.2207,-0.048,0.163,-9.680,0.000721,-0.001074,0.001631,32.7,83.983,1559177163.278968573
0.4350,0.0629,0.2206,-0.035,0.177,-9.721,0.000449,-0.001412,0.001979,32.7,83.983,1559177163.279988289
0.4339,0.0640,0.2234,-0.057,0.162,-9.717,0.001952,-0.002367,0.001554,32.7,83.983,1559177163.280999899
0.4339,0.0606,0.2233,-0.067,0.174,-9.698,0.002131,-0.000149,0.002609,32.7,83.983,1559177163.367910624
0.4372,0.0629,0.2218,-0.052,0.179,-9.729,0.001150,-0.001562,0.001467,32.7,83.983,1559177163.368924141
0.4318,0.0640,0.2208,-0.062,0.177,-9.697,0.000391,-0.001839,0.001683,32.7,83.996,1559177163.369948626
0.4339,0.0640,0.2207,-0.043,0.186,-9.705,0.001502,-0.002074,0.001979,32.7,83.996,1559177163.370996237
0.4372,0.0629,0.2205,-0.065,0.163,-9.697,0.001331,-0.002172,0.001685,32.7,83.996,1559177163.458918095
0.4318,0.0595,0.2180,-0.063,0.147,-9.711,0.001517,-0.001732,0.000967,32.7,83.983,1559177163.459954500
0.4350,0.0583,0.2233,-0.052,0.170,-9.716,0.000939,-0.001882,0.002103,32.7,83.996,1559177163.460969448
0.4318,0.0629,0.2208,-0.041,0.185,-9.655,0.000701,-0.000038,0.000831,32.7,83.996,1559177163.461989880
0.4339,0.0629,0.2193,-0.021,0.184,-9.679,0.001410,-0.001372,0.001524,32.7,83.996,1559177163.463018417
0.4318,0.0617,0.2208,-0.061,0.171,-9.687,-0.000329,-0.001603,0.002090,32.7,83.983,1559177163.548666000
0.4329,0.0606,0.2220,-0.043,0.187,-9.670,0.000146,-0.000890,0.002744,32.7,83.996,1559177163.549692869
0.4318,0.0606,0.2194,-0.036,0.148,-9.664,0.000350,-0.001908,0.001378,32.7,83.996,1559177163.550706387
0.4329,0.0617,0.2221,-0.084,0.175,-9.711,0.001571,-0.001744,0.001073,32.7,83.983,1559177163.551729918
0.4350,0.0606,0.2219,-0.040,0.181,-9.674,0.000381,-0.000651,0.002716,32.7,83.992,1559177163.639971495
0.4318,0.0617,0.2235,-0.045,0.189,-9.717,0.001347,-0.000678,0.002415,32.7,83.996,1559177163.641337872
0.4339,0.0617,0.2206,-0.028,0.163,-9.688,0.001866,-0.001422,0.000833,32.7,83.996,1559177163.642597914
0.4372,0.0617,0.2205,-0.048,0.170,-9.701,0.000684,-0.000773,0.002011,32.7,83.970,1559177163.643728256
0.4328,0.0640,0.2221,-0.057,0.170,-9.677,0.000645,-0.001410,0.001232,32.7,83.979,1559177163.644787073
0.4318,0.0606,0.2235,-0.054,0.177,-9.693,0.000160,-0.001710,0.001006,32.7,83.996,1559177163.728275776
0.4285,0.0618,0.2223,-0.037,0.196,-9.694,-0.000262,-0.001205,0.000419,32.7,83.979,1559177163.729407310
0.4296,0.0629,0.2195,-0.060,0.182,-9.682,0.001930,-0.000473,0.002008,32.7,83.996,1559177163.730432510
0.4339,0.0617,0.2193,-0.047,0.152,-9.693,0.000815,-0.000516,0.001139,32.7,83.996,1559177163.731479168
0.4329,0.0595,0.2207,-0.047,0.156,-9.681,-0.000337,-0.001758,0.001259,32.7,83.996,1559177163.819287777
0.4307,0.0629,0.2235,-0.039,0.186,-9.697,0.001204,-0.002479,0.001845,32.7,83.983,1559177163.820430756
0.4350,0.0617,0.2233,-0.036,0.171,-9.697,0.001489,-0.001641,0.000834,32.7,83.983,1559177163.821431637
0.4328,0.0629,0.2207,-0.064,0.191,-9.734,0.000853,-0.002128,0.002169,32.7,83.996,1559177163.822443485
0.4350,0.0629,0.2247,-0.054,0.177,-9.715,0.001582,-0.000544,0.001900,32.7,83.996,1559177163.823478937
0.4328,0.0640,0.2207,-0.058,0.162,-9.696,0.000635,-0.002304,0.001936,32.7,83.996,1559177163.908947468
0.4318,0.0617,0.2221,-0.051,0.170,-9.701,0.001811,-0.001161,0.001659,32.7,83.996,1559177163.909958601
0.4339,0.0640,0.2234,-0.069,0.166,-9.714,0.001295,-0.000792,0.002168,32.7,83.983,1559177163.910988331
0.4340,0.0595,0.2233,-0.037,0.192,-9.658,0.001049,-0.000774,0.002216,32.7,83.996,1559177163.912008524
0.4361,0.0629,0.2178,-0.062,0.193,-9.665,0.000676,-0.001635,0.001379,32.7,83.996,1559177163.999912024
0.4296,0.0606,0.2209,-0.072,0.195,-9.672,0.000527,-0.001342,0.001724,32.7,83.996,1559177164.000932217
0.4318,0.0606,0.2180,-0.042,0.185,-9.681,0.001054,-0.000148,0.002004,32.7,83.983,1559177164.001960754
0.4339,0.0629,0.2193,-0.034,0.154,-9.705,0.000829,-0.001413,0.001181,32.7,83.996,1559177164.003006220
0.4307,0.0618,0.2208,-0.054,0.172,-9.688,0.001323,-0.001624,0.001830,32.7,83.996,1559177164.004035234
0.4339,0.0617,0.2220,-0.029,0.145,-9.689,0.001342,-0.002729,0.002204,32.7,83.983,1559177164.089679003
0.4329,0.0606,0.2207,-0.026,0.165,-9.738,0.002349,-0.001407,0.002311,32.7,83.996,1559177164.090722799
0.4307,0.0606,0.2249,-0.051,0.172,-9.669,0.001646,-0.000413,0.001919,32.7,83.996,1559177164.091754198
0.4328,0.0629,0.2221,-0.031,0.160,-9.698,0.001674,-0.000013,0.000701,32.7,83.996,1559177164.092769384
0.4350,0.0617,0.2192,-0.042,0.162,-9.719,0.000467,-0.000641,0.001323,32.7,83.996,1559177164.180657387
0.4318,0.0606,0.2221,-0.034,0.185,-9.686,0.001021,-0.000407,0.002299,32.7,83.996,1559177164.181671858
0.4318,0.0606,0.2207,-0.035,0.183,-9.734,0.001088,-0.000325,0.000913,32.7,83.983,1559177164.182688951
0.4350,0.0595,0.2219,-0.036,0.156,-9.660,0.001601,-0.000997,0.001419,32.7,83.970,1559177164.183716536
0.4286,0.0606,0.2223,-0.037,0.173,-9.699,0.000115,-0.000218,0.001444,32.7,83.983,1559177164.184730768
0.4328,0.0640,0.2234,-0.046,0.192,-9.671,0.000972,-0.000907,0.002176,32.7,83.983,1559177164.269156933
0.4339,0.0617,0.2206,-0.033,0.183,-9.680,0.000622,0.000041,0.001072,32.7,83.983,1559177164.270167112
0.4318,0.0629,0.2194,-0.041,0.168,-9.686,0.001438,-0.001107,0.001918,32.7,83.983,1559177164.271204948
0.4328,0.0640,0.2193,-0.032,0.186,-9.695,0.001401,-0.001450,0.002605,32.7,83.983,1559177164.272222519
0.4328,0.0617,0.2180,-0.025,0.157,-9.693,0.001139,-0.000883,0.001498,32.7,83.996,1559177164.360210896
0.4329,0.0617,0.2207,-0.065,0.183,-9.690,0.000590,-0.001062,0.001698,32.7,83.996,1559177164.361229181
0.4318,0.0629,0.2208,-0.046,0.160,-9.694,0.001378,-0.001799,0.001659,32.7,83.996,1559177164.362269640
0.4361,0.0629,0.2232,-0.052,0.153,-9.709,0.001649,-0.001153,0.002218,32.7,83.983,1559177164.363323212
0.4318,0.0617,0.2221,-0.038,0.182,-9.704,0.000673,-0.001260,0.001765,32.7,83.983,1559177164.364337921
0.4339,0.0606,0.2233,-0.059,0.176,-9.713,0.000551,-0.001678,0.002068,32.7,83.983,1559177164.449909210
0.4339,0.0606,0.2220,-0.026,0.182,-9.683,0.000787,-0.000569,0.002508,32.7,83.996,1559177164.450937271
0.4307,0.0618,0.2222,-0.045,0.189,-9.681,0.000371,-0.000376,0.001706,32.7,83.996,1559177164.451954126
0.4350,0.0629,0.2206,-0.055,0.189,-9.682,0.001883,-0.001655,0.002123,32.7,83.996,1559177164.452971697
0.4318,0.0617,0.2208,-0.042,0.177,-9.715,0.000451,-0.001207,0.002150,32.7,83.996,1559177164.540904522
0.4339,0.0606,0.2220,-0.074,0.160,-9.650,0.001034,-0.001543,0.000101,32.7,83.983,1559177164.541919470
0.4329,0.0617,0.2207,-0.023,0.158,-9.664,0.001177,-0.001383,0.001839,32.7,83.983,1559177164.542947769
0.4350,0.0629,0.2233,-0.046,0.182,-9.716,0.001954,-0.001427,0.002032,32.7,83.986,1559177164.543968678
0.4307,0.0618,0.2194,-0.035,0.172,-9.712,0.000757,-0.001512,0.002024,32.7,83.996,1559177164.544983387
0.4339,0.0617,0.2234,-0.087,0.179,-9.677,0.000788,0.000673,0.001498,32.7,83.983,1559177164.630664587
0.4339,0.0606,0.2220,-0.050,0.169,-9.696,0.000721,-0.001914,0.001658,32.7,83.983,1559177164.631708860
0.4307,0.0583,0.2235,-0.056,0.169,-9.679,0.000494,-0.001419,0.002336,32.7,83.983,1559177164.632720232
0.4340,0.0595,0.2247,-0.058,0.174,-9.682,0.001448,-0.000397,0.001022,32.7,83.983,1559177164.633732796
