compx,compy,compz,accelx,accely,accelz,gyrox,gyroy,gyroz,temp,baro,timestamp
0.436000,0.072000,0.223300,-0.150000,0.028000,-9.706000,0.001371,-0.001161,0.001658,30.800000,83.992000,1559172145.612323
0.430700,0.069700,0.223600,-0.147000,0.037000,-9.656000,0.000756,-0.000698,0.001598,30.800000,83.992000,1559172145.652895
0.433900,0.067400,0.224800,-0.168000,0.026000,-9.655000,0.001278,-0.000246,0.001378,30.800000,84.005000,1559172145.693303
0.435000,0.070900,0.223400,-0.164000,0.044000,-9.699000,0.001392,-0.001667,0.001712,30.800000,83.992000,1559172145.733878
0.436000,0.067400,0.221900,-0.174000,0.036000,-9.694000,0.000868,-0.001772,0.001453,30.800000,83.992000,1559172145.774234
0.433900,0.069700,0.226100,-0.163000,0.052000,-9.663000,0.000522,-0.001838,0.002130,30.800000,84.005000,1559172145.814510
0.436100,0.067400,0.223300,-0.179000,0.029000,-9.683000,0.000389,-0.000971,0.001555,30.800000,84.005000,1559172145.854705
0.433900,0.070900,0.222100,-0.162000,0.024000,-9.687000,-0.000270,-0.000060,0.001263,30.800000,84.002000,1559172145.894981
0.433900,0.068600,0.223400,-0.145000,0.032000,-9.709000,0.002214,0.000663,0.001725,30.800000,84.005000,1559172145.935431
0.437100,0.067400,0.220500,-0.144000,0.034000,-9.675000,0.001521,-0.001264,0.002177,30.800000,83.992000,1559172145.975342
0.433900,0.068600,0.223400,-0.161000,0.031000,-9.650000,0.000576,-0.001838,0.001591,30.800000,84.005000,1559172146.015121
0.433900,0.072000,0.219300,-0.168000,0.033000,-9.658000,0.002136,-0.002678,0.002655,30.800000,84.002000,1559172146.054881
0.433900,0.067400,0.220700,-0.154000,0.015000,-9.678000,0.000796,-0.000475,0.001990,30.800000,84.005000,1559172146.094626
0.437100,0.068600,0.220500,-0.152000,0.021000,-9.694000,0.001544,-0.003118,0.001752,30.800000,83.992000,1559172146.134355
0.436100,0.067400,0.223300,-0.146000,0.049000,-9.657000,-0.000116,-0.001685,0.001792,30.800000,83.992000,1559172146.174088
0.435000,0.069700,0.224700,-0.156000,0.033000,-9.694000,-0.000281,-0.002747,0.002010,30.800000,83.992000,1559172146.213789
0.435000,0.068600,0.222000,-0.141000,0.027000,-9.681000,0.001049,-0.001537,0.001977,30.800000,83.992000,1559172146.253273
0.432800,0.070900,0.224800,-0.154000,0.035000,-9.700000,0.000777,-0.001794,0.002057,30.800000,83.992000,1559172146.292583
0.436000,0.069700,0.224700,-0.181000,0.045000,-9.706000,0.001878,-0.001462,0.002262,30.800000,84.005000,1559172146.332077
0.436000,0.070900,0.220600,-0.170000,-0.002000,-9.638000,0.000281,-0.000569,0.001745,30.800000,83.992000,1559172146.371529
0.435000,0.069700,0.220600,-0.167000,0.043000,-9.692000,0.000628,-0.001678,0.001246,30.800000,83.992000,1559172146.411123
0.433900,0.070900,0.220700,-0.143000,0.046000,-9.685000,-0.000551,-0.000523,0.001365,30.800000,84.005000,1559172146.450644
0.431700,0.070900,0.223500,-0.173000,0.019000,-9.694000,0.000934,-0.001443,0.002816,30.800000,84.005000,1559172146.490113
0.432800,0.069700,0.223500,-0.176000,0.051000,-9.726000,0.001063,-0.001186,0.002843,30.800000,84.005000,1559172146.529693
0.433900,0.068600,0.223400,-0.160000,0.039000,-9.702000,0.001331,-0.002577,0.002323,30.800000,83.992000,1559172146.569344
0.436100,0.066300,0.221900,-0.142000,0.033000,-9.652000,0.000561,-0.002495,0.002334,30.800000,84.005000,1559172146.609006
0.433900,0.068600,0.223400,-0.139000,0.032000,-9.675000,0.001808,-0.001329,0.001724,30.800000,84.005000,1559172146.648973
0.432800,0.072000,0.223500,-0.164000,0.047000,-9.673000,0.000272,-0.002266,0.002534,30.800000,83.992000,1559172146.688909
0.435000,0.069700,0.224700,-0.161000,0.030000,-9.664000,0.000969,-0.002472,0.001830,30.800000,83.992000,1559172146.728808
0.432800,0.068600,0.224800,-0.155000,0.017000,-9.674000,0.001164,-0.001537,0.001684,30.800000,84.005000,1559172146.769025
0.436100,0.067400,0.223300,-0.188000,0.057000,-9.654000,0.001084,-0.001313,0.001632,30.800000,84.005000,1559172146.808962
0.432800,0.068600,0.222100,-0.136000,0.043000,-9.660000,0.001300,-0.001284,0.001755,30.800000,84.005000,1559172146.848840
0.431700,0.069700,0.222200,-0.160000,0.062000,-9.661000,0.001034,-0.000678,0.002356,30.800000,84.005000,1559172146.888735
0.435000,0.070900,0.224700,-0.168000,0.034000,-9.673000,0.000266,-0.000744,0.002601,30.800000,84.005000,1559172146.928479
0.432800,0.069700,0.224800,-0.156000,0.056000,-9.685000,0.000669,-0.000230,0.002198,30.800000,84.005000,1559172146.968195
0.433900,0.070900,0.223400,-0.165000,0.035000,-9.656000,0.000775,0.000842,0.001737,30.800000,84.005000,1559172147.007959
0.434900,0.070900,0.222000,-0.183000,0.018000,-9.676000,-0.000593,-0.000895,0.002016,30.800000,84.005000,1559172147.047983
0.438200,0.068600,0.220400,-0.157000,0.032000,-9.676000,0.000451,-0.002703,0.002548,30.800000,84.005000,1559172147.087872
0.433900,0.069700,0.224800,-0.149000,0.029000,-9.690000,0.000882,-0.002470,0.002576,30.800000,83.992000,1559172147.127855
0.433900,0.069700,0.222100,-0.180000,0.026000,-9.660000,0.000353,-0.002466,0.002282,30.800000,83.992000,1559172147.167775
0.433900,0.067400,0.226100,-0.166000,0.056000,-9.661000,0.000368,-0.000489,0.002935,30.800000,83.992000,1559172147.207778
0.431700,0.068600,0.223500,-0.149000,0.034000,-9.698000,0.000792,-0.000304,0.001659,30.800000,83.992000,1559172147.247990
0.433900,0.069700,0.222100,-0.151000,0.042000,-9.676000,0.001387,-0.001293,0.001938,30.800000,83.992000,1559172147.288321
0.435000,0.072000,0.224700,-0.179000,0.013000,-9.669000,0.001425,-0.001122,0.002497,30.800000,84.005000,1559172147.328863
0.432800,0.069700,0.224800,-0.166000,0.027000,-9.684000,0.000068,-0.002647,0.001583,30.800000,83.992000,1559172147.369338
0.435000,0.067400,0.224700,-0.166000,0.043000,-9.683000,0.000633,-0.001793,0.001970,30.800000,83.992000,1559172147.409376
0.436000,0.068600,0.221900,-0.165000,0.045000,-9.696000,0.001721,-0.001262,0.002996,30.800000,83.992000,1559172147.449533
0.433900,0.070900,0.222100,-0.142000,0.030000,-9.687000,0.000036,-0.001919,0.003229,30.800000,84.005000,1559172147.489726
0.433900,0.069700,0.224800,-0.171000,0.035000,-9.696000,0.001136,-0.002285,0.001551,30.800000,84.005000,1559172147.529994
0.436000,0.067400,0.221900,-0.180000,0.013000,-9.688000,0.000612,-0.002211,0.002017,30.800000,83.989000,1559172147.570150
0.433900,0.069700,0.223400,-0.152000,0.019000,-9.642000,0.001228,-0.001406,0.001364,30.800000,84.005000,1559172147.609999
0.433900,0.072000,0.222100,-0.191000,0.031000,-9.692000,0.002700,-0.002377,0.002895,30.800000,83.992000,1559172147.649876
0.432800,0.068600,0.220700,-0.176000,0.040000,-9.712000,0.000840,-0.001228,0.003056,30.800000,84.005000,1559172147.689494
0.436000,0.068600,0.224700,-0.181000,0.036000,-9.675000,0.000596,-0.001413,0.001417,30.800000,83.996000,1559172147.729343
0.431700,0.069700,0.220800,-0.172000,0.031000,-9.686000,0.000510,-0.001469,0.001907,30.800000,83.992000,1559172147.769266
0.436000,0.069700,0.220600,-0.168000,0.046000,-9.668000,0.001068,-0.001083,0.001937,30.800000,84.005000,1559172147.809137
0.436000,0.070900,0.226000,-0.167000,0.045000,-9.684000,0.000180,-0.001549,0.002057,30.800000,84.005000,1559172147.849004
0.432800,0.070900,0.226200,-0.166000,0.053000,-9.670000,-0.000088,-0.001652,0.001586,30.800000,83.992000,1559172147.888836
0.433900,0.069700,0.223400,-0.161000,0.054000,-9.680000,-0.000172,-0.002305,0.002919,30.800000,83.992000,1559172147.928633
0.437100,0.068600,0.220500,-0.155000,0.028000,-9.674000,0.001332,-0.000298,0.002567,30.800000,84.005000,1559172147.968409
0.436000,0.068600,0.223300,-0.159000,0.047000,-9.685000,0.000157,-0.001830,0.001830,30.800000,83.992000,1559172148.008060
0.433900,0.073100,0.222100,-0.162000,0.031000,-9.670000,0.000983,-0.000929,0.001257,30.800000,83.992000,1559172148.047705
0.432800,0.069700,0.226200,-0.183000,0.043000,-9.681000,0.001016,-0.001747,0.002563,30.800000,83.992000,1559172148.087307
0.435000,0.068600,0.224700,-0.153000,0.048000,-9.689000,0.000151,-0.001067,0.002788,30.800000,83.992000,1559172148.126822
0.437100,0.069700,0.223200,-0.160000,0.037000,-9.656000,0.000391,-0.002130,0.002907,30.800000,83.992000,1559172148.166420
0.436000,0.068600,0.224700,-0.174000,0.036000,-9.682000,0.000131,-0.002629,0.002217,30.800000,83.992000,1559172148.205913
0.433900,0.068600,0.222000,-0.155000,0.024000,-9.722000,0.000317,-0.000028,0.002150,30.800000,83.992000,1559172148.245530
0.435000,0.069700,0.223400,-0.162000,0.051000,-9.712000,0.000795,-0.001274,0.002058,30.800000,83.992000,1559172148.285355
0.436000,0.068600,0.219200,-0.149000,0.037000,-9.691000,0.001199,-0.003451,0.002669,30.800000,83.992000,1559172148.324987
0.436000,0.068600,0.223300,-0.171000,0.029000,-9.700000,0.001534,-0.001538,0.001887,30.800000,83.996000,1559172148.364735
0.433900,0.070900,0.222100,-0.158000,0.055000,-9.676000,0.000760,-0.002321,0.000576,30.800000,83.992000,1559172148.404487
0.433900,0.070900,0.223400,-0.172000,0.023000,-9.682000,-0.000196,-0.000977,0.002583,30.800000,83.992000,1559172148.444191
0.435000,0.069700,0.226100,-0.180000,0.027000,-9.699000,0.000672,-0.002108,0.001641,30.800000,84.009000,1559172148.483921
0.437100,0.068600,0.224600,-0.138000,0.005000,-9.696000,0.000560,-0.001801,0.002024,30.800000,84.005000,1559172148.523377
0.436000,0.068600,0.220600,-0.146000,0.021000,-9.645000,0.000661,-0.002077,0.001988,30.800000,83.992000,1559172148.563154
0.435000,0.069700,0.222000,-0.188000,0.013000,-9.695000,0.000742,-0.003214,0.003601,30.800000,83.980000,1559172148.602970
0.434900,0.070900,0.220600,-0.161000,0.038000,-9.712000,-0.000167,-0.000464,0.001525,30.800000,83.992000,1559172148.642817
0.433900,0.070900,0.222100,-0.188000,0.031000,-9.676000,0.000606,-0.001389,0.000899,30.800000,83.992000,1559172148.682724
0.433900,0.070900,0.224800,-0.163000,0.032000,-9.676000,0.000255,-0.002685,0.001045,30.800000,84.005000,1559172148.722595
0.433900,0.070900,0.226100,-0.155000,0.031000,-9.684000,0.000540,-0.002380,0.002935,30.800000,83.992000,1559172148.762741
0.433900,0.068600,0.220700,-0.160000,0.047000,-9.664000,0.000384,-0.001447,0.003147,30.800000,83.992000,1559172148.803127
0.433900,0.070900,0.223400,-0.168000,0.027000,-9.686000,0.000292,-0.000840,0.002456,30.800000,83.996000,1559172148.843358
0.433900,0.069700,0.224800,-0.179000,0.028000,-9.683000,0.000879,-0.001805,0.000651,30.800000,84.005000,1559172148.883961
0.435000,0.070900,0.223400,-0.138000,0.049000,-9.680000,0.000661,-0.000046,0.001163,30.800000,84.005000,1559172148.924493
0.435000,0.067400,0.224700,-0.164000,0.033000,-9.678000,0.001288,-0.002760,0.001463,30.800000,83.992000,1559172148.965023
0.435000,0.067400,0.224700,-0.172000,0.033000,-9.686000,0.000479,-0.000928,0.002612,30.800000,84.005000,1559172149.005357
0.435000,0.068600,0.222000,-0.170000,0.014000,-9.705000,0.000591,-0.001259,0.003029,30.800000,83.992000,1559172149.045745
0.432800,0.067400,0.223500,-0.134000,0.025000,-9.689000,0.001413,-0.002809,0.002550,30.800000,83.992000,1559172149.085969
0.432800,0.072000,0.220800,-0.155000,0.036000,-9.680000,0.000553,-0.001380,0.001294,30.900000,83.992000,1559172149.245094
0.437100,0.068600,0.223200,-0.150000,0.050000,-9.694000,0.001356,-0.001907,0.001912,30.900000,83.980000,1559172149.284622
0.432800,0.066300,0.223500,-0.169000,0.062000,-9.677000,0.000447,-0.002207,0.003095,30.900000,83.992000,1559172149.324123
0.437100,0.072000,0.221900,-0.155000,0.009000,-9.698000,0.000791,-0.001104,0.001670,30.900000,84.009000,1559172149.363666
0.435000,0.070900,0.224700,-0.168000,0.036000,-9.702000,0.000100,-0.001539,0.001577,30.900000,84.009000,1559172149.403328
0.435000,0.068600,0.222000,-0.164000,0.037000,-9.701000,0.000293,-0.002000,0.002071,30.900000,84.009000,1559172149.443005
0.436000,0.068600,0.221900,-0.177000,0.031000,-9.690000,0.000168,-0.001025,0.003293,30.900000,83.992000,1559172149.482877
0.435000,0.069700,0.223400,-0.165000,0.026000,-9.673000,0.000150,-0.001974,0.002402,30.900000,84.005000,1559172149.522680
0.433900,0.069700,0.222100,-0.176000,0.052000,-9.649000,0.000818,-0.001329,0.001418,30.900000,83.992000,1559172149.562680
0.433900,0.068600,0.223400,-0.188000,0.023000,-9.723000,0.000930,-0.002413,0.000958,30.900000,84.005000,1559172149.602807
0.433900,0.068600,0.223400,-0.176000,0.026000,-9.703000,0.000488,-0.000674,0.002064,30.900000,83.992000,1559172149.642808
0.433900,0.068600,0.227500,-0.158000,0.037000,-9.682000,0.000908,-0.002218,0.002140,30.900000,84.005000,1559172149.682808
0.435000,0.068600,0.220600,-0.145000,0.048000,-9.701000,-0.000712,-0.002887,0.001100,30.900000,83.992000,1559172149.722814
0.436000,0.072000,0.223300,-0.191000,0.040000,-9.710000,0.000894,-0.001537,0.002296,30.900000,83.992000,1559172149.763079
0.433900,0.070900,0.220700,-0.185000,0.058000,-9.718000,0.000876,-0.001622,0.001525,30.900000,83.996000,1559172149.802942
0.433900,0.067400,0.223400,-0.181000,0.026000,-9.650000,-0.000163,-0.001143,0.002238,30.900000,83.996000,1559172149.842679
0.433900,0.067400,0.223400,-0.144000,0.033000,-9.665000,0.000552,-0.002448,0.002428,30.900000,83.996000,1559172149.882512
0.433900,0.070900,0.220700,-0.156000,0.014000,-9.653000,0.000696,-0.000863,0.002002,30.900000,83.992000,1559172149.922324
0.433900,0.067400,0.223400,-0.176000,0.034000,-9.646000,0.001207,-0.002308,0.002043,30.900000,83.980000,1559172149.962234
0.436000,0.068600,0.223300,-0.148000,0.026000,-9.726000,0.001035,-0.000920,0.001535,30.900000,83.996000,1559172150.002164
0.435000,0.068600,0.222000,-0.182000,0.047000,-9.710000,0.001070,-0.000424,0.003264,30.900000,83.992000,1559172150.042096
0.433900,0.067400,0.222000,-0.151000,0.041000,-9.666000,0.001472,-0.002490,0.002190,30.900000,83.996000,1559172150.082081
0.435000,0.072000,0.224700,-0.170000,0.032000,-9.703000,0.000392,-0.000775,0.001777,30.900000,83.996000,1559172150.122022
0.433900,0.067400,0.224800,-0.142000,0.055000,-9.703000,-0.000050,-0.002976,0.002408,30.900000,84.005000,1559172150.162077
0.432800,0.069700,0.223500,-0.177000,0.043000,-9.675000,0.000032,-0.001560,0.001516,30.900000,83.992000,1559172150.202250
0.435000,0.070900,0.223400,-0.165000,0.029000,-9.692000,0.000423,-0.000313,0.002094,30.900000,84.018000,1559172150.242010
0.430700,0.067500,0.223600,-0.143000,0.037000,-9.683000,-0.000041,-0.000665,0.000508,30.900000,83.996000,1559172150.281915
0.432800,0.068600,0.224800,-0.160000,0.042000,-9.681000,0.001846,-0.001315,0.001551,30.900000,83.996000,1559172150.321583
0.432800,0.069700,0.222100,-0.193000,0.028000,-9.661000,0.001002,-0.001550,0.000969,30.800000,83.992000,1559172150.361180
0.433900,0.068600,0.220700,-0.179000,0.058000,-9.682000,0.001479,-0.000296,0.001502,30.800000,83.996000,1559172150.400671
0.432800,0.068600,0.223500,-0.160000,0.030000,-9.692000,0.001642,-0.003341,0.002084,30.800000,83.992000,1559172150.439984
0.437100,0.068600,0.223200,-0.191000,0.044000,-9.710000,0.000947,-0.002497,0.002324,30.800000,83.996000,1559172150.479323
0.432800,0.069700,0.222100,-0.185000,0.049000,-9.697000,0.000777,-0.002539,0.002536,30.800000,84.005000,1559172150.518713
0.435000,0.068600,0.223300,-0.162000,0.029000,-9.686000,0.000262,-0.000842,0.002030,30.800000,83.992000,1559172150.558026
0.435000,0.070900,0.223400,-0.161000,0.034000,-9.694000,0.001057,-0.001097,0.002164,30.800000,84.005000,1559172150.597403
0.434900,0.072000,0.223400,-0.169000,0.037000,-9.680000,-0.000462,-0.002323,0.001961,30.900000,84.009000,1559172150.755409
0.432800,0.068600,0.223500,-0.153000,0.054000,-9.695000,0.000378,-0.001451,0.001590,30.900000,84.009000,1559172150.795063
0.435000,0.067400,0.222000,-0.193000,0.020000,-9.682000,0.000518,-0.001382,0.002563,30.900000,83.996000,1559172150.834774
0.431700,0.070900,0.223500,-0.164000,0.037000,-9.703000,0.000638,-0.002128,0.002084,30.900000,83.996000,1559172150.874541
0.430600,0.069700,0.222200,-0.168000,0.022000,-9.674000,0.000633,-0.001727,0.002523,30.900000,83.996000,1559172150.914406
0.432800,0.070900,0.222100,-0.140000,-0.000000,-9.658000,-0.000074,-0.000112,0.002535,30.900000,84.009000,1559172150.954330
0.436100,0.067400,0.226000,-0.180000,0.020000,-9.688000,0.000754,-0.002955,0.002150,30.900000,83.996000,1559172150.994509
0.436000,0.068600,0.223300,-0.177000,0.031000,-9.642000,0.000183,-0.001575,0.002347,30.900000,83.996000,1559172151.034611
0.435000,0.065200,0.224700,-0.157000,0.039000,-9.692000,0.000378,-0.000776,0.001751,30.900000,83.983000,1559172151.074512
0.433900,0.069700,0.224800,-0.174000,0.043000,-9.673000,0.001228,-0.001621,0.000885,30.900000,84.009000,1559172151.114404
0.433900,0.068600,0.223400,-0.149000,0.033000,-9.705000,-0.000227,-0.001196,0.002848,30.900000,84.009000,1559172151.154198
0.435000,0.066300,0.222000,-0.163000,0.050000,-9.677000,0.001771,-0.000053,0.003015,30.900000,83.996000,1559172151.194051
0.435000,0.070900,0.223400,-0.162000,0.045000,-9.685000,0.000762,-0.000716,0.001659,30.900000,83.996000,1559172151.233663
0.432800,0.068600,0.222100,-0.143000,0.045000,-9.719000,0.001314,-0.001084,0.001833,30.900000,83.992000,1559172151.273476
0.434900,0.070900,0.222000,-0.158000,0.061000,-9.698000,0.001231,-0.001113,0.001735,30.900000,83.996000,1559172151.313076
0.434900,0.070900,0.222000,-0.182000,0.035000,-9.685000,0.002333,-0.002039,0.002004,30.900000,83.996000,1559172151.352442
0.432800,0.068600,0.226200,-0.168000,0.025000,-9.676000,0.000829,-0.001063,0.001645,30.900000,83.996000,1559172151.391571
0.432800,0.069700,0.220800,-0.171000,0.015000,-9.662000,0.000818,-0.001779,0.002336,30.900000,84.009000,1559172151.430711
0.432800,0.069700,0.222100,-0.151000,0.032000,-9.667000,-0.000537,-0.002771,0.002309,30.800000,83.983000,1559172151.469873
0.436000,0.068600,0.221900,-0.166000,0.030000,-9.676000,0.001016,-0.000960,0.000180,30.800000,83.996000,1559172151.508899
0.432800,0.073100,0.223500,-0.171000,0.033000,-9.675000,0.000116,-0.001504,0.001674,30.900000,83.996000,1559172151.547982
0.433800,0.074300,0.220700,-0.176000,0.050000,-9.709000,0.000967,-0.001933,0.001986,30.900000,83.996000,1559172151.587277
0.433900,0.066300,0.224800,-0.173000,0.054000,-9.694000,-0.000020,-0.001515,0.001525,30.900000,83.996000,1559172151.626873
0.431700,0.069700,0.224900,-0.165000,0.033000,-9.694000,0.001354,-0.002236,0.002750,30.900000,83.996000,1559172151.666516
0.433900,0.068600,0.222000,-0.152000,0.033000,-9.689000,0.000258,-0.001254,0.002310,30.900000,83.996000,1559172151.706196
0.433900,0.069700,0.224800,-0.179000,0.021000,-9.689000,0.000914,-0.001781,0.002254,30.900000,83.996000,1559172151.746157
0.436000,0.070900,0.221900,-0.160000,0.053000,-9.699000,0.001402,-0.003574,0.002108,30.900000,83.996000,1559172151.786069
0.436000,0.068600,0.221900,-0.167000,0.062000,-9.675000,0.000173,-0.002470,0.002625,30.900000,84.009000,1559172151.825958
0.435000,0.067400,0.223300,-0.169000,0.030000,-9.686000,-0.000545,-0.000653,0.002010,30.900000,84.009000,1559172151.865983
0.432800,0.067400,0.223500,-0.180000,0.057000,-9.677000,0.001514,-0.003040,0.001246,30.900000,83.996000,1559172151.906069
0.433900,0.069700,0.222100,-0.156000,0.025000,-9.695000,0.001127,-0.003246,0.002919,30.900000,83.996000,1559172151.946070
0.431700,0.072000,0.222200,-0.163000,0.034000,-9.677000,0.000334,-0.001661,0.002338,30.900000,83.996000,1559172151.985939
0.433900,0.068600,0.223400,-0.168000,0.046000,-9.721000,-0.000047,-0.000963,0.002749,30.900000,84.009000,1559172152.025658
0.435000,0.068600,0.224700,-0.165000,0.033000,-9.692000,0.000067,-0.002468,0.002628,30.900000,83.996000,1559172152.065661
0.433900,0.070900,0.222100,-0.154000,0.007000,-9.696000,0.001573,-0.001182,0.002350,30.900000,84.009000,1559172152.105512
0.431700,0.067500,0.220800,-0.173000,0.019000,-9.691000,0.000090,-0.001182,0.002350,30.900000,84.009000,1559172152.145550
0.436000,0.069700,0.223300,-0.169000,0.027000,-9.700000,0.000518,-0.001780,0.002128,30.900000,83.999000,1559172152.185620
0.431700,0.070900,0.223500,-0.176000,0.032000,-9.682000,-0.000126,-0.000329,0.002204,30.900000,83.996000,1559172152.225564
0.434900,0.070900,0.222000,-0.153000,0.048000,-9.678000,-0.000226,-0.001594,0.002283,30.900000,83.996000,1559172152.265641
0.435000,0.072000,0.226100,-0.149000,0.035000,-9.670000,0.001848,-0.000557,0.001432,30.900000,83.999000,1559172152.305624
0.432800,0.070900,0.223500,-0.159000,0.027000,-9.691000,0.000104,-0.000706,0.000127,30.900000,83.986000,1559172152.345590
0.436000,0.072000,0.223300,-0.163000,0.036000,-9.657000,-0.000044,-0.001203,0.002708,30.900000,84.009000,1559172152.385559
0.432800,0.068600,0.223500,-0.179000,0.041000,-9.661000,0.000214,-0.001800,0.002602,30.900000,83.983000,1559172152.425345
0.433900,0.067400,0.224800,-0.176000,0.036000,-9.640000,-0.000632,-0.001572,0.002441,30.900000,83.996000,1559172152.465212
0.433900,0.068600,0.226100,-0.180000,0.023000,-9.698000,0.000856,-0.001766,0.002230,30.900000,83.996000,1559172152.504941
0.437100,0.068600,0.223200,-0.152000,0.012000,-9.726000,0.001418,-0.002263,0.002483,30.900000,83.996000,1559172152.544719
0.435000,0.068600,0.223300,-0.175000,0.036000,-9.699000,0.001512,-0.001763,0.002222,30.900000,84.009000,1559172152.584404
0.432800,0.067400,0.224800,-0.188000,0.051000,-9.698000,0.001520,0.000541,0.002291,30.900000,83.996000,1559172152.623886
0.431700,0.068600,0.223500,-0.160000,0.031000,-9.651000,0.000240,-0.001537,0.001652,30.900000,83.999000,1559172152.663471
0.435000,0.069700,0.227400,-0.172000,0.022000,-9.677000,0.001421,-0.001275,0.002599,30.900000,84.012000,1559172152.703213
0.433900,0.069700,0.223400,-0.157000,0.026000,-9.662000,0.000462,-0.001675,0.001854,30.900000,83.983000,1559172152.742850
0.435000,0.068600,0.224700,-0.189000,0.033000,-9.709000,0.001280,-0.001974,0.002098,30.900000,83.996000,1559172152.782917
