-728.426	-478.582	981
-731.484	-481.997	988
-729.345	-481.997	988
-730.149	-483.948	992
-728.001	-483.948	992
-725.853	-483.948	992
-732.459	-489.803	1004
-579.403	-398.087	816
-577.636	-398.087	816
-575.869	-398.087	816
-574.102	-398.087	816
-572.335	-398.087	816
-573.365	-400.038	820
-571.589	-400.038	820
-571.898	-401.502	823
-570.116	-401.502	823
-568.334	-401.502	823
-569.994	-403.941	828
-568.201	-403.941	828
-570.512	-406.868	834
-568.024	-406.38	833
-570.299	-409.307	839
-568.482	-409.307	839
-566.665	-409.307	839
-570.234	-413.21	847
-568.4	-413.21	847
-571.249	-416.625	854
-569.399	-416.625	854
-567.55	-416.625	854
-570.338	-420.04	861
-568.473	-420.04	861
-570.557	-422.967	867
-568.68	-422.967	867
-569.417	-424.918	871
-567.531	-424.918	871
-565.645	-424.918	871
-568.29	-428.333	878
-566.389	-428.333	878
-567.059	-430.285	882
-565.149	-430.285	882
-567.71	-433.7	889
-565.784	-433.7	889
-563.859	-433.7	889
-573.944	-442.969	908
-571.978	-442.969	908
-570.64	-443.457	909
-568.671	-443.457	909
-567.95	-444.432	911
-565.977	-444.432	911
-564.004	-444.432	911
-563.882	-445.896	914
-561.903	-445.896	914
-561.149	-446.872	916
-559.166	-446.872	916
-559.007	-448.335	919
-557.017	-448.335	919
-555.027	-448.335	919
-554.842	-449.799	922
-552.846	-449.799	922
-553.239	-451.75	926
-551.829	-452.238	927
-553.974	-455.653	934
-551.951	-455.653	934
-554.05	-459.068	941
-552.012	-459.068	941
-549.975	-459.068	941
-552.013	-462.483	948
-549.96	-462.483	948
-552.531	-466.386	956
-550.461	-466.386	956
-552.406	-469.801	963
-550.321	-469.801	963
-551.651	-472.728	969
-549.553	-472.728	969
-547.455	-472.728	969
-547.045	-474.191	972
-544.94	-474.191	972
-544.511	-475.655	975
-542.4	-475.655	975
-546.938	-481.509	987
-544.801	-481.509	987
-728.426	-476.456	981
-731.484	-479.856	988
-729.345	-479.856	988
-730.149	-481.799	992
-728.001	-481.799	992
-725.853	-481.799	992
-732.459	-487.627	1004
-730.285	-487.627	1004
-731.012	-489.57	1008
-728.829	-489.57	1008
-726.647	-489.57	1008
-727.339	-491.513	1012
-725.147	-491.513	1012
-726.528	-493.941	1017
-724.326	-493.941	1017
-575.869	-396.319	816
-574.102	-396.319	816
-572.335	-396.319	816
-573.365	-398.261	820
-571.589	-398.261	820
-571.898	-399.718	823
-570.116	-399.718	823
-568.334	-399.718	823
-569.994	-402.147	828
-568.201	-402.147	828
-570.512	-405.061	834
-568.706	-405.061	834
-566.9	-405.061	834
-568.482	-407.489	839
-566.665	-407.489	839
-569.561	-410.889	846
-567.729	-410.889	846
-570.58	-414.289	853
-568.733	-414.289	853
-566.885	-414.289	853
-569.013	-417.203	859
-568.473	-418.174	861
-570.557	-421.088	867
-568.68	-421.088	867
-569.417	-423.031	871
-567.531	-423.031	871
-565.645	-423.031	871
-568.29	-426.431	878
-566.389	-426.431	878
-567.059	-428.374	882
-565.149	-428.374	882
-569.625	-433.231	892
-567.694	-433.231	892
-565.762	-433.231	892
-573.312	-440.516	907
-571.348	-440.516	907
-570.64	-441.487	909
-568.671	-441.487	909
-569.82	-443.916	914
-567.841	-443.916	914
-564.004	-442.459	911
-563.882	-443.916	914
-561.903	-443.916	914
-561.149	-444.887	916
-559.166	-444.887	916
-559.007	-446.344	919
-557.017	-446.344	919
-555.027	-446.344	919
-554.842	-447.801	922
-552.846	-447.801	922
-553.239	-449.744	926
-551.234	-449.744	926
-552.787	-452.658	932
-550.769	-452.658	932
-552.872	-456.058	939
-550.839	-456.058	939
-548.806	-456.058	939
-551.431	-459.943	947
-549.38	-459.943	947
-551.375	-463.343	954
-550.461	-464.314	956
-552.406	-467.714	963
-550.321	-467.714	963
-548.236	-467.714	963
-549.553	-470.628	969
-547.455	-470.628	969
-547.045	-472.085	972
-544.94	-472.085	972
-544.511	-473.542	975
-542.4	-473.542	975
-546.938	-479.371	987
-544.801	-479.371	987
-544.313	-480.828	990
-542.169	-480.828	990
-540.025	-480.828	990
-540.598	-483.256	995
-538.443	-483.256	995
-536.289	-483.256	995
-534.134	-483.256	995
-533.049	-484.227	997
-530.89	-484.227	997
-529.261	-484.713	998
-732.881	-477.232	987
-735.186	-480.133	993
-733.036	-480.133	993
-730.885	-480.133	993
-733.138	-483.034	999
-725.853	-479.65	992
-732.459	-485.452	1004
-730.285	-485.452	1004
-731.012	-487.386	1008
-728.829	-487.386	1008
-726.647	-487.386	1008
-727.339	-489.32	1012
-725.147	-489.32	1012
-726.528	-491.737	1017
-724.326	-491.737	1017
-574.272	-400.836	829
-572.477	-400.836	829
-570.682	-400.836	829
-568.887	-400.836	829
-570.512	-403.254	834
-568.706	-403.254	834
-566.9	-403.254	834
-568.482	-405.671	839
-566.665	-405.671	839
-569.561	-409.056	846
-567.729	-409.056	846
-570.58	-412.441	853
-568.733	-412.441	853
-566.885	-412.441	853
-569.013	-415.342	859
-567.153	-415.342	859
-569.899	-418.726	866
-568.024	-418.726	866
-566.149	-418.726	866
-566.88	-420.66	870
-564.996	-420.66	870
-566.348	-423.078	875
-564.453	-423.078	875
-567.059	-426.463	882
-565.149	-426.463	882
-563.239	-426.463	882
-567.694	-431.298	892
-565.762	-431.298	892
-573.312	-438.551	907
-571.348	-438.551	907
-570.64	-439.518	909
-568.671	-439.518	909
-566.703	-439.518	909
-567.841	-441.935	914
-565.862	-441.935	914
-565.116	-442.902	916
-563.133	-442.902	916
-562.987	-444.353	919
-560.997	-444.353	919
-560.832	-445.803	922
-558.835	-445.803	922
-556.839	-445.803	922
-556.046	-446.77	924
-552.846	-445.803	922
-553.239	-447.737	926
-551.234	-447.737	926
-552.787	-450.638	932
-550.769	-450.638	932
-548.751	-450.638	932
-550.839	-454.023	939
-548.806	-454.023	939
-551.431	-457.891	947
-549.38	-457.891	947
-551.375	-461.276	954
-549.309	-461.276	954
-551.259	-464.66	961
-549.178	-464.66	961
-547.097	-464.66	961
-548.419	-467.562	967
-546.325	-467.562	967
-547.045	-469.979	972
-544.94	-469.979	972
-547.303	-473.847	980
-545.181	-473.847	980
-546.938	-477.232	987
-544.801	-477.232	987
-542.663	-477.232	987
-542.169	-478.682	990
-540.025	-478.682	990
-540.598	-481.1	995
-538.443	-481.1	995
-536.289	-481.1	995
-534.134	-481.1	995
-533.049	-482.067	997
-530.89	-482.067	997
-529.261	-482.551	998
-527.1	-482.551	998
-524.939	-482.551	998
-523.826	-483.518	1000
-521.66	-483.518	1000
-525.209	-488.836	1011
-523.02	-488.836	1011
-521.861	-489.803	1013
-519.668	-489.803	1013
-518.496	-490.77	1015
-516.298	-490.77	1015
-512.074	-488.836	1011
861.892	-656.617	1358
864.832	-656.617	1358
-732.881	-475.093	987
-735.186	-477.981	993
-733.036	-477.981	993
-730.885	-477.981	993
-733.138	-480.87	999
-730.975	-480.87	999
-732.459	-483.276	1004
-730.285	-483.276	1004
-731.012	-485.202	1008
-728.829	-485.202	1008
-726.647	-485.202	1008
-729.495	-488.571	1015
-727.297	-488.571	1015
-726.528	-489.534	1017
-724.326	-489.534	1017
-722.123	-489.534	1017
-574.272	-399.04	829
-572.477	-399.04	829
-570.682	-399.04	829
-568.887	-399.04	829
-570.512	-401.447	834
-568.706	-401.447	834
-566.9	-401.447	834
-569.16	-404.335	840
-567.341	-404.335	840
-570.234	-407.704	847
-568.4	-407.704	847
-566.566	-407.704	847
-568.733	-410.592	853
-566.885	-410.592	853
-569.013	-413.48	859
-567.153	-413.48	859
-569.899	-416.85	866
-568.024	-416.85	866
-566.149	-416.85	866
-566.88	-418.775	870
-564.996	-418.775	870
-566.348	-421.182	875
-564.453	-421.182	875
-567.059	-424.551	882
-565.149	-424.551	882
-563.239	-424.551	882
-562.602	-425.514	884
-560.688	-425.514	884
-570.152	-434.178	902
-568.198	-434.178	902
-572.523	-438.992	912
-570.548	-438.992	912
-566.703	-437.548	909
-567.841	-439.955	914
-565.862	-439.955	914
-565.116	-440.917	916
-563.133	-440.917	916
-562.987	-442.361	919
-560.997	-442.361	919
-559.007	-442.361	919
-558.835	-443.805	922
-556.839	-443.805	922
-556.046	-444.768	924
-554.045	-444.768	924
-555.031	-447.175	929
-553.02	-447.175	929
